line_id,n,ngram,count,start,middle,end
5042,4,blei,58,1,1,1
5043,4,utom,58,0,1,0
5044,4,zene,58,0,1,1
5045,4,ecki,58,0,1,1
5046,4,chtz,58,0,1,0
5047,4,tabe,58,1,1,1
5048,4,sant,58,1,1,1
5049,4,vera,58,1,1,1
5050,4,meth,58,1,1,0
5051,4,afri,58,1,1,0
5052,4,äger,58,0,1,1
5053,4,huld,58,1,1,1
5054,4,gsin,58,1,1,0
5055,4,beri,58,0,1,1
5056,4,sgem,58,0,1,0
5057,4,exem,58,1,1,1
5058,4,nfan,58,0,1,0
5059,4,flex,58,1,1,1
5060,4,sbew,58,0,1,0
5061,4,wett,58,1,1,0
5062,4,rden,58,0,1,1
5063,4,stes,58,1,1,1
5064,4,twur,58,0,1,0
5065,4,quen,58,0,1,1
5066,4,iela,58,0,1,1
5067,4,roße,58,0,1,1
5068,4,krip,58,1,1,1
5069,4,hene,58,1,1,1
5070,4,onsa,58,0,1,0
5071,4,warz,58,1,1,1
5072,4,lisa,58,1,1,0
5073,4,lena,58,1,1,0
5074,4,aket,57,0,1,1
5075,4,rogn,57,1,1,0
5076,4,ärun,57,0,1,0
5077,4,sins,57,1,1,1
5078,4,erig,57,1,1,1
5079,4,rflä,57,0,1,0
5080,4,alin,57,1,1,1
5081,4,essu,57,1,1,0
5082,4,chus,57,0,1,1
5083,4,reih,57,1,1,0
5084,4,erso,57,0,1,0
5085,4,chia,57,1,1,1
5086,4,rike,57,0,1,1
5087,4,onia,57,0,1,1
5088,4,ozen,57,0,1,0
5089,4,daue,57,1,1,1
5090,4,xemp,57,0,1,0
5091,4,ickt,57,1,1,1
5092,4,nspa,57,0,1,1
5093,4,hlie,57,0,1,0
5094,4,efel,57,0,1,1
5095,4,sist,57,1,1,1
5096,4,nmar,57,0,1,1
5097,4,ilen,57,0,1,1
5098,4,papi,57,1,1,0
5099,4,tekt,57,0,1,1
5100,4,karr,57,1,1,0
5101,4,ffiz,57,0,1,0
5102,4,erli,57,1,1,1
5103,4,rind,57,1,1,1
5104,4,turm,57,1,1,1
5105,4,ussp,57,0,1,0
5106,4,hart,57,1,1,1
5107,4,impo,57,1,1,0
5108,4,rbun,57,0,1,0
5109,4,heks,57,0,1,1
5110,4,offi,57,1,1,0
5111,4,ückt,57,1,1,1
5112,4,esin,57,1,1,1
5113,4,tick,57,1,1,1
5114,4,euge,57,0,1,1
5115,4,achr,57,1,1,1
5116,4,dich,57,1,1,0
5117,4,hirn,57,1,1,1
5118,4,rkeh,57,1,1,0
5119,4,wein,57,1,1,1
5120,4,kurz,57,1,1,1
5121,4,ugni,56,0,1,0
5122,4,erhö,56,1,1,1
5123,4,enku,56,0,1,0
5124,4,nism,56,0,1,0
5125,4,alta,56,1,1,1
5126,4,klär,56,1,1,0
5127,4,tarb,56,1,1,1
5128,4,sive,56,0,1,1
5129,4,wehr,56,1,1,1
5130,4,äcke,56,1,1,1
5131,4,efeh,56,0,1,0
5132,4,teno,56,0,1,1
5133,4,nori,56,0,1,0
5134,4,fini,56,1,1,0
5135,4,ichn,56,1,1,0
5136,4,tans,56,1,1,1
5137,4,kani,56,0,1,0
5138,4,tero,56,0,1,1
5139,4,sstü,56,0,1,0
5140,4,blin,56,1,1,1
5141,4,annu,56,1,1,0
5142,4,tasi,56,1,1,0
5143,4,olen,56,0,1,1
5144,4,elin,56,1,1,1
5145,4,ivid,56,0,1,0
5146,4,park,56,1,1,1
5147,4,uben,56,0,1,1
5148,4,räte,56,1,1,1
5149,4,rzel,56,0,1,1
5150,4,eque,56,0,1,0
5151,4,wiss,56,1,1,0
5152,4,ekor,56,0,1,1
5153,4,ivat,56,1,1,1
5154,4,till,56,0,1,1
5155,4,iama,56,0,1,0
5156,4,rkau,56,0,1,0
5157,4,mpet,56,0,1,0
5158,4,ulti,56,1,1,1
5159,4,enat,55,1,1,1
5160,4,summ,55,1,1,0
5161,4,rbre,55,1,1,0
5162,4,saug,55,1,1,0
5163,4,rmin,55,1,1,1
5164,4,ifte,55,0,1,1
5165,4,abse,55,1,1,0
5166,4,eori,55,0,1,1
5167,4,ndac,55,0,1,0
5168,4,ftun,55,0,1,1
5169,4,enve,55,0,1,0
5170,4,adri,55,1,1,0
5171,4,olon,55,0,1,1
5172,4,epub,55,0,1,0
5173,4,side,55,1,1,1
5174,4,lase,55,1,1,1
5175,4,lins,55,1,1,1
5176,4,alys,55,0,1,0
5177,4,smit,55,1,1,0
5178,4,phis,55,1,1,0
5179,4,ofes,55,0,1,0
5180,4,nwei,55,0,1,0
5181,4,aufa,55,1,1,0
5182,4,nall,55,0,1,1
5183,4,nsic,55,0,1,0
5184,4,igne,55,0,1,1
5185,4,opol,55,0,1,1
5186,4,egun,55,0,1,0
5187,4,ssoz,55,0,1,0
5188,4,prio,55,1,1,0
5189,4,izit,55,0,1,1
5190,4,mast,55,1,1,1
5191,4,ntwu,55,0,1,1
5192,4,natr,55,1,1,0
5193,4,zusc,55,1,1,0
5194,4,rreg,55,0,1,1
5195,4,gesp,55,1,1,0
5196,4,erro,55,0,1,1
5197,4,länd,55,1,1,0
5198,4,löse,55,0,1,1
5199,4,attu,55,0,1,0
5200,4,rala,55,1,1,0
5201,4,eita,55,1,1,1
5202,4,diat,55,1,1,1
5203,4,eere,55,1,1,1
5204,4,deal,55,1,1,1
5205,4,ärer,55,1,1,1
5206,4,rabe,55,1,1,1
5207,4,dopp,55,1,0,0
5208,4,rmit,55,0,1,0
5209,4,epar,55,0,1,0
5210,4,trec,55,1,1,1
5211,4,rspr,54,0,1,0
5212,4,reme,54,0,1,1
5213,4,appe,54,1,1,1
5214,4,nien,54,1,1,1
5215,4,eugn,54,0,1,0
5216,4,ehau,54,1,1,1
5217,4,itss,54,0,1,0
5218,4,blen,54,1,1,1
5219,4,lern,54,1,1,1
5220,4,deri,54,1,1,0
5221,4,mman,54,0,1,0
5222,4,hrit,54,0,1,0
5223,4,slei,54,1,1,0
5224,4,spir,54,1,1,0
5225,4,stol,54,1,1,1
5226,4,onto,54,1,1,1
5227,4,omie,54,0,1,1
5228,4,loge,54,1,1,1
5229,4,huss,54,1,1,1
5230,4,slös,54,0,1,0
5231,4,alge,54,1,1,1
5232,4,flus,54,1,1,0
5233,4,pisc,54,0,1,0
5234,4,espr,54,1,1,1
5235,4,isto,54,1,1,1
5236,4,mble,54,0,1,1
5237,4,usfa,54,0,1,0
5238,4,ilfs,54,0,1,1
5239,4,iffe,54,0,1,1
5240,4,sakt,54,1,1,1
5241,4,ntel,54,0,1,1
5242,4,triu,54,1,1,0
5243,4,area,54,1,1,1
5244,4,arzt,54,1,1,1
5245,4,elie,54,0,1,1
5246,4,sinf,54,1,1,0
5247,4,waff,54,1,1,0
5248,4,gers,54,1,1,1
5249,4,sitz,54,1,1,1
5250,4,orin,54,0,1,1
5251,4,alau,54,0,1,1
5252,4,bloc,54,1,1,0
5253,4,digu,54,0,1,0
5254,4,anns,54,0,1,1
5255,4,rnst,54,0,1,1
5256,4,nähr,54,1,1,0
5257,4,arla,54,0,1,0
5258,4,rahm,54,1,1,1
5259,4,osch,54,0,1,1
5260,4,neng,54,0,1,0
5261,4,utte,54,0,1,1
5262,4,milc,54,1,1,0
5263,4,aman,54,0,1,0
5264,4,chmi,54,0,1,0
5265,4,lens,54,0,1,1
5266,4,raul,54,0,1,0
5267,4,reso,54,1,1,0
5268,4,riat,53,1,1,1
5269,4,hint,53,1,1,0
5270,4,sfun,53,0,1,0
5271,4,füll,53,1,1,1
5272,4,absa,53,1,1,0
5273,4,ussi,53,0,1,0
5274,4,meld,53,1,1,1
5275,4,läru,53,0,1,0
5276,4,ngse,53,1,1,0
5277,4,astu,53,0,1,0
5278,4,rabl,53,1,1,1
5279,4,ardi,53,0,1,1
5280,4,ndri,53,0,1,0
5281,4,xper,53,0,1,0
5282,4,närs,53,0,1,1
5283,4,uslö,53,0,1,0
5284,4,llei,53,1,1,0
5285,4,lyse,53,0,1,1
5286,4,ndis,53,0,1,1
5287,4,embl,53,1,1,0
5288,4,ulie,53,0,1,0
5289,4,naly,53,1,1,1
5290,4,sori,53,0,1,0
5291,4,gstr,53,0,1,1
5292,4,pruc,53,0,1,0
5293,4,krof,53,0,1,0
5294,4,kris,53,1,1,0
5295,4,nike,53,0,1,1
5296,4,ektu,53,0,1,0
5297,4,nukl,53,1,1,0
5298,4,nträ,53,0,1,0
5299,4,nwen,53,0,1,0
5300,4,gige,53,0,1,1
5301,4,itsp,53,1,1,0
5302,4,nkle,53,0,1,1
5303,4,enza,53,1,1,0
5304,4,mple,53,0,1,1
5305,4,usbi,53,0,1,0
5306,4,ßend,53,0,1,1
5307,4,hich,53,0,1,0
5308,4,türm,53,1,1,0
5309,4,orst,53,0,1,1
5310,4,chtl,53,0,1,0
5311,4,ienb,53,0,1,0
5312,4,bele,53,1,1,1
5313,4,itor,53,0,1,1
5314,4,chad,53,0,1,1
5315,4,lori,53,0,1,1
5316,4,deut,53,1,1,0
5317,4,alan,53,1,1,1
5318,4,etsc,53,1,1,1
5319,4,auli,53,0,1,0
5320,4,berw,53,0,1,1
5321,4,abil,53,0,1,1
5322,4,pern,53,1,1,1
5323,4,zwan,53,1,1,0
5324,4,rele,52,1,1,1
5325,4,rnte,52,0,1,1
5326,4,kand,52,1,1,1
5327,4,soli,52,1,1,1
5328,4,terv,52,0,1,1
5329,4,eitr,52,0,1,1
5330,4,rklä,52,0,1,1
5331,4,sset,52,0,1,0
5332,4,theo,52,1,1,0
5333,4,ämie,52,1,1,1
5334,4,htse,52,1,1,1
5335,4,roto,52,1,1,1
5336,4,defi,52,1,1,0
5337,4,urin,52,1,1,1
5338,4,tank,52,1,1,1
5339,4,habe,52,1,1,1
5340,4,ansa,52,1,1,0
5341,4,maus,52,1,1,1
5342,4,kolo,52,1,1,0
5343,4,träu,52,1,1,0
5344,4,poly,52,1,1,0
5345,4,esto,52,1,1,1
5346,4,aser,52,0,1,1
5347,4,sakr,52,1,1,0
5348,4,sinn,52,1,1,1
5349,4,rrei,52,0,1,1
5350,4,nitr,52,1,1,0
5351,4,iole,52,0,1,1
5352,4,dene,52,1,1,1
5353,4,hwin,52,0,1,0
5354,4,hema,52,0,1,1
5355,4,ngri,52,1,1,1
5356,4,lone,52,1,1,1
5357,4,kunf,52,1,1,0
5358,4,mari,52,1,1,0
5359,4,perr,52,1,1,1
5360,4,kums,52,1,1,1
5361,4,baum,52,1,1,1
5362,4,ibri,52,1,1,1
5363,4,mera,52,1,1,1
5364,4,eiti,52,0,1,0
5365,4,leuc,52,1,1,0
5366,4,osse,52,0,1,1
5367,4,ftse,52,0,1,0
5368,4,sger,52,0,1,0
5369,4,szus,52,0,1,0
5370,4,pfli,52,1,1,1
5371,4,rfac,52,0,1,0
5372,4,ksch,52,0,1,0
5373,4,ibra,52,1,1,1
5374,4,ordi,52,0,1,0
5375,4,hers,52,1,1,1
5376,4,dist,52,1,1,1
5377,4,itik,52,1,1,1
5378,4,riva,52,1,1,0
5379,4,lans,52,0,1,1
5380,4,qual,52,1,1,0
5381,4,einp,52,1,1,0
5382,4,mono,52,1,1,0
5383,4,izei,52,0,1,1
5384,4,rumf,52,0,1,0
5385,4,enio,52,0,1,0
5386,4,rigi,51,1,1,0
5387,4,ilia,51,1,1,0
5388,4,inbr,51,0,1,0
5389,4,nzug,51,0,1,1
5390,4,ndsp,51,0,1,0
5391,4,hwer,51,0,1,1
5392,4,akte,51,0,1,1
5393,4,ompa,51,0,1,0
5394,4,amet,51,1,1,1
5395,4,tzig,51,0,1,1
5396,4,fünf,51,1,1,0
5397,4,eppe,51,0,1,1
5398,4,usle,51,0,1,0
5399,4,sfor,51,0,1,0
5400,4,rkei,51,0,1,1
5401,4,refe,51,1,1,0
5402,4,llsc,51,0,1,0
5403,4,läuf,51,1,1,0
5404,4,mbra,51,0,1,1
5405,4,opis,51,0,1,0
5406,4,erku,51,0,1,1
5407,4,time,51,1,1,1
5408,4,sani,51,1,1,0
5409,4,öste,51,1,1,1
5410,4,chis,51,0,1,0
5411,4,sisc,51,0,1,0
5412,4,icks,51,1,1,1
5413,4,blon,51,0,1,0
5414,4,loss,51,1,1,1
5415,4,ieur,51,0,1,1
5416,4,msat,51,0,1,0
5417,4,ernu,51,0,1,0
5418,4,trog,51,1,1,1
5419,4,iier,51,0,1,1
5420,4,srüs,51,0,1,0
5421,4,hrze,51,0,1,1
5422,4,ndit,51,0,1,1
5423,4,ntas,51,0,1,0
5424,4,lieb,51,1,1,1
5425,4,ranf,51,1,1,0
5426,4,blet,51,0,1,0
5427,4,drah,51,1,1,0
5428,4,biet,51,0,1,1
5429,4,arst,51,0,1,1
5430,4,vati,51,0,1,1
5431,4,tver,51,0,1,0
5432,4,echa,51,0,1,1
5433,4,irsc,51,1,1,1
5434,4,iech,51,0,1,1
5435,4,ngsf,50,0,1,0
5436,4,ends,50,1,1,1
5437,4,dste,50,0,1,1
5438,4,urla,50,1,1,0
5439,4,muni,50,1,1,0
5440,4,flüc,50,1,1,0
5441,4,ktru,50,0,1,0
5442,4,adra,50,0,1,0
5443,4,rbst,50,1,1,1
5444,4,heor,50,0,1,0
5445,4,öffn,50,1,1,0
5446,4,eien,50,0,1,1
5447,4,chsa,50,0,1,0
5448,4,hrig,50,0,1,1
5449,4,tenb,50,0,1,0
5450,4,rset,50,0,1,0
5451,4,htss,50,0,1,0
5452,4,loni,50,0,1,0
5453,4,kali,50,1,1,1
5454,4,etes,50,0,1,1
5455,4,zwec,50,1,1,1
5456,4,altr,50,1,1,0
5457,4,rens,50,0,1,1
5458,4,ntes,50,0,1,1
5459,4,amts,50,1,1,1
5460,4,tsen,50,1,1,1
5461,4,nala,50,1,1,0
5462,4,anat,50,1,1,1
5463,4,dert,50,0,1,1
5464,4,habl,50,0,1,0
5465,4,ablo,50,0,1,1
5466,4,burg,50,1,1,1
5467,4,ufsi,50,0,1,0
5468,4,reti,50,1,1,0
5469,4,urie,50,0,1,1
5470,4,ätte,50,0,1,1
5471,4,gewe,50,1,1,0
5472,4,okra,50,0,1,0
5473,4,lapp,50,1,1,1
5474,4,ekla,50,1,1,0
5475,4,nfal,50,0,1,1
5476,4,ripp,50,1,1,0
5477,4,ritu,50,1,1,0
5478,4,llar,50,0,1,1
5479,4,htet,50,0,1,1
5480,4,nieu,50,1,1,0
5481,4,reue,50,0,1,1
5482,4,danz,50,1,1,1
5483,4,nerk,50,0,1,1
5484,4,anik,50,1,1,1
5485,4,unio,50,1,1,1
5486,4,mpfi,50,0,1,0
5487,4,eram,50,1,1,1
5488,4,uran,50,1,1,1
5489,4,gran,50,1,1,1
5490,4,chäd,50,0,1,0
5491,4,fris,50,1,1,0
5492,4,nsor,50,0,1,1
5493,4,rfen,50,0,1,1
5494,5,ation,2493,0,1,1
5495,5,erung,1958,0,1,1
5496,5,tions,1473,0,1,1
5497,5,ische,1380,1,1,1
5498,5,herau,1266,1,1,0
5499,5,eraus,1202,0,1,1
5500,5,rungs,1112,0,1,1
5501,5,ktion,1094,0,1,1
5502,5,ierun,991,1,1,0
5503,5,unter,832,1,1,1
5504,5,herum,807,1,0,1
5505,5,tisch,801,1,1,1
5506,5,zentr,767,1,1,0
5507,5,isier,753,0,1,1
5508,5,ierte,726,0,1,1
5509,5,ender,714,1,1,1
5510,5,ional,705,0,1,1
5511,5,scher,705,1,1,1
5512,5,inein,669,1,1,1
5513,5,hinei,643,1,1,0
5514,5,rücke,638,1,1,1
5515,5,hinau,606,1,1,0
5516,5,ratio,590,1,1,0
5517,5,teuer,562,1,1,1
5518,5,strie,557,0,1,1
5519,5,uerun,552,0,1,0
5520,5,ustri,550,0,1,0
5521,5,tiona,549,0,1,0
5522,5,ieren,542,0,1,1
5523,5,erein,533,1,1,1
5524,5,kontr,533,1,1,0
5525,5,stell,528,1,1,1
5526,5,steue,526,1,1,0
5527,5,eueru,517,1,1,0
5528,5,elekt,515,1,1,0
5529,5,lisie,504,0,1,0
5530,5,indus,504,1,1,0
5531,5,ndust,499,0,1,0
5532,5,dustr,498,0,1,0
5533,5,schaf,489,1,1,1
5534,5,lektr,482,1,1,0
5535,5,ücken,475,0,1,1
5536,5,onier,468,1,1,1
5537,5,alisi,457,0,1,0
5538,5,erend,442,0,1,1
5539,5,chaft,440,0,1,1
5540,5,tungs,435,0,1,1
5541,5,risch,429,0,1,1
5542,5,nstru,429,0,1,1
5543,5,ition,426,0,1,1
5544,5,ionie,420,0,1,1
5545,5,inaus,418,1,1,1
5546,5,inter,415,1,1,1
5547,5,troll,414,0,1,1
5548,5,ontro,412,0,1,0
5549,5,ntrol,405,0,1,1
5550,5,stück,404,1,1,1
5551,5,ektro,404,0,1,1
5552,5,lungs,379,0,1,1
5553,5,stisc,376,0,1,0
5554,5,entra,374,0,1,0
5555,5,ausge,369,1,1,0
5556,5,nisch,364,1,1,1
5557,5,ialis,364,0,1,1
5558,5,signa,361,1,1,0
5559,5,probl,356,1,1,0
5560,5,roble,356,0,1,0
5561,5,oblem,356,0,1,1
5562,5,rauss,356,0,1,0
5563,5,herei,354,1,1,1
5564,5,ssion,354,0,1,1
5565,5,ionen,347,0,1,1
5566,5,arbei,346,1,1,1
5567,5,ersch,340,1,1,1
5568,5,nktio,338,0,1,0
5569,5,oraus,337,0,1,1
5570,5,natio,336,1,1,0
5571,5,rbeit,336,0,1,1
5572,5,ignal,334,0,1,1
5573,5,unkti,331,0,1,0
5574,5,vorau,323,1,1,0
5575,5,mikro,322,1,1,0
5576,5,herun,319,1,1,0
5577,5,tione,318,1,1,0
5578,5,fabri,315,1,1,0
5579,5,ensch,315,0,1,1
5580,5,rende,314,1,1,1
5581,5,onstr,313,0,1,1
5582,5,gesch,311,1,1,0
5583,5,ussch,310,0,1,0
5584,5,eiche,310,1,1,1
5585,5,schla,310,1,1,0
5586,5,itäts,309,1,1,1
5587,5,aussc,309,1,1,0
5588,5,istis,309,0,1,0
5589,5,richt,308,1,1,1
5590,5,tatio,307,0,1,0
5591,5,rausg,307,0,1,0
5592,5,ntral,306,0,1,1
5593,5,aktio,303,1,1,0
5594,5,funkt,300,1,1,0
5595,5,lität,300,0,1,1
5596,5,heran,297,1,1,1
5597,5,llung,297,0,1,1
5598,5,icher,296,1,1,1
5599,5,runte,295,0,1,0
5600,5,erunt,292,0,1,0
5601,5,abrik,291,0,1,1
5602,5,reich,291,1,1,1
5603,5,sieru,291,0,1,0
5604,5,trieb,290,1,1,1
5605,5,dress,289,1,1,1
5606,5,adres,281,1,1,0
5607,5,struk,280,1,1,0
5608,5,trukt,280,0,1,1
5609,5,tioni,279,1,1,0
5610,5,ellun,276,0,1,0
5611,5,igkei,274,0,1,0
5612,5,gkeit,274,0,1,1
5613,5,erter,270,0,1,1
5614,5,tellu,268,0,1,0
5615,5,herab,267,1,1,1
5616,5,schal,265,1,1,1
5617,5,spiel,261,1,1,1
5618,5,drück,261,1,1,1
5619,5,ausst,261,1,1,0
5620,5,ungen,259,1,1,1
5621,5,etrie,259,0,1,1
5622,5,rolle,259,1,1,1
5623,5,ucker,255,1,1,1
5624,5,magne,253,1,1,0
5625,5,stand,251,1,1,1
5626,5,hrung,250,0,1,1
5627,5,druck,249,1,1,1
5628,5,chtun,247,0,1,0
5629,5,ntier,247,0,1,1
5630,5,ismus,246,0,1,1
5631,5,resse,244,1,1,1
5632,5,agnet,243,1,1,1
5633,5,ander,243,1,1,1
5634,5,entie,242,0,1,0
5635,5,latio,242,0,1,0
5636,5,alist,240,0,1,1
5637,5,konst,240,1,1,0
5638,5,siert,240,0,1,1
5639,5,tware,239,0,1,1
5640,5,uktio,238,0,1,0
5641,5,ndung,237,0,1,1
5642,5,stoff,236,1,1,1
5643,5,softw,235,1,1,0
5644,5,oftwa,235,0,1,0
5645,5,ftwar,235,0,1,0
5646,5,katio,234,0,1,0
5647,5,ikati,232,0,1,0
5648,5,schlu,230,1,1,0
5649,5,tiert,229,0,1,1
5650,5,satio,228,0,1,0
5651,5,ement,228,0,1,1
5652,5,spezi,227,1,1,0
5653,5,eiter,226,1,1,1
5654,5,schei,226,1,1,1
5655,5,gungs,225,0,1,1
5656,5,schle,225,1,1,1
5657,5,einst,224,1,1,1
5658,5,hafts,223,1,1,1
5659,5,chung,222,0,1,1
5660,5,alitä,222,0,1,0
5661,5,dungs,221,1,1,1
5662,5,isten,221,0,1,1
5663,5,ichte,220,0,1,1
5664,5,recht,219,1,1,1
5665,5,komme,219,1,1,1
5666,5,riere,218,0,1,1
5667,5,organ,218,1,1,1
5668,5,erste,217,1,1,1
5669,5,nschl,217,0,1,1
5670,5,entru,216,0,1,0
5671,5,ntrum,216,0,1,1
5672,5,ument,216,0,1,1
5673,5,onali,216,0,1,0
5674,5,htung,215,0,1,1
5675,5,nters,215,0,1,1
5676,5,sions,214,0,1,1
5677,5,isati,213,0,1,0
5678,5,brück,213,1,1,1
5679,5,usste,213,1,1,1
5680,5,izier,213,0,1,1
5681,5,siere,211,0,1,1
5682,5,igung,209,0,1,1
5683,5,forma,208,1,1,0
5684,5,instr,208,1,1,0
5685,5,schen,207,1,1,1
5686,5,trier,206,1,1,1
5687,5,inand,205,0,1,1
5688,5,niert,204,0,1,1
5689,5,einsc,204,1,1,0
5690,5,konze,203,1,1,0
5691,5,niere,203,1,1,1
5692,5,nande,203,0,1,0
5693,5,insch,203,1,1,0
5694,5,nungs,202,0,1,1
5695,5,einan,202,1,1,0
5696,5,ckend,198,0,1,1
5697,5,ommen,198,0,1,1
5698,5,ichtu,197,0,1,0
5699,5,schul,197,1,1,1
5700,5,ionär,196,0,1,1
5701,5,tücke,196,1,1,1
5702,5,nscha,196,0,1,0
5703,5,einge,196,1,1,0
5704,5,spekt,195,1,1,1
5705,5,inauf,192,0,1,1
5706,5,syste,192,1,1,0
5707,5,ystem,192,0,1,1
5708,5,trisc,191,0,1,0
5709,5,orien,191,1,1,1
5710,5,telle,190,1,1,1
5711,5,chter,190,0,1,1
5712,5,ektio,190,0,1,0
5713,5,eigen,190,1,1,1
5714,5,tscha,189,0,1,1
5715,5,ester,189,0,1,1
5716,5,erauf,188,1,1,1
5717,5,prach,188,1,1,1
5718,5,ellen,188,0,1,1
5719,5,artig,188,1,1,1
5720,5,nunte,187,0,1,0
5721,5,gramm,187,1,1,1
5722,5,sport,187,1,1,1
5723,5,uatio,186,0,1,0
5724,5,tzung,185,0,1,1
5725,5,sozia,185,1,1,0
5726,5,schie,184,1,1,0
5727,5,anisc,184,0,1,0
5728,5,auszu,184,1,1,0
5729,5,ungss,183,1,1,0
5730,5,missi,183,1,1,0
5731,5,ormat,183,0,1,1
5732,5,rogra,183,0,1,0
5733,5,metri,182,1,1,0
5734,5,erums,182,1,1,0
5735,5,ziali,180,0,1,0
5736,5,gener,180,1,1,1
5737,5,sprac,178,1,1,0
5738,5,publi,177,1,1,0
5739,5,krank,177,1,1,1
5740,5,derun,176,0,1,0
5741,5,liche,176,0,1,1
5742,5,strum,176,1,1,1
5743,5,ckung,175,0,1,1
5744,5,issio,175,0,1,1
5745,5,ecker,175,1,1,1
5746,5,rient,175,0,1,1
5747,5,nalis,175,0,1,0
5748,5,rukti,174,0,1,0
5749,5,grund,174,1,1,1
5750,5,matio,173,0,1,0
5751,5,fisch,173,1,1,1
5752,5,gende,173,0,1,1
5753,5,stati,172,1,1,0
5754,5,perat,172,0,1,1
5755,5,bibli,172,1,1,0
5756,5,iblio,172,0,1,1
5757,5,rgani,171,0,1,0
5758,5,ganis,171,0,1,0
5759,5,hinun,170,1,1,0
5760,5,inunt,170,0,1,0
5761,5,ingen,170,1,1,1
5762,5,initi,170,1,1,0
5763,5,tuati,169,1,1,0
5764,5,eitun,169,0,1,0
5765,5,sicht,169,1,1,1
5766,5,chlus,169,0,1,1
5767,5,ienti,169,0,1,0
5768,5,erati,169,0,1,0
5769,5,trone,169,0,1,1
5770,5,rmati,168,0,1,0
5771,5,hluss,167,0,1,1
5772,5,graph,167,1,1,1
5773,5,schau,167,1,1,1
5774,5,rausz,167,0,1,0
5775,5,strat,166,1,1,1
5776,5,ogram,166,0,1,1
5777,5,nsion,166,0,1,1
5778,5,elbst,166,1,1,1
5779,5,schwe,165,1,1,0
5780,5,mitte,165,1,1,1
5781,5,rumen,165,1,1,0
5782,5,chlag,165,0,1,1
5783,5,wickl,164,1,1,0
5784,5,hende,164,0,1,1
5785,5,situa,163,1,1,0
5786,5,ituat,163,0,1,0
5787,5,asser,163,0,1,1
5788,5,selbs,163,1,1,0
5789,5,itung,162,0,1,1
5790,5,rzeug,162,0,1,1
5791,5,schri,162,1,1,0
5792,5,trume,162,0,1,0
5793,5,infor,161,1,1,0
5794,5,entwi,161,1,1,0
5795,5,integ,161,1,1,0
5796,5,ntegr,161,0,1,0
5797,5,schre,160,1,1,0
5798,5,ausch,160,1,1,1
5799,5,nieru,160,0,1,0
5800,5,othek,160,0,1,1
5801,5,versi,159,1,1,0
5802,5,ktron,159,0,1,1
5803,5,nüber,158,0,1,1
5804,5,nform,158,0,1,1
5805,5,press,158,1,1,1
5806,5,ntwic,157,0,1,1
5807,5,sioni,157,1,1,0
5808,5,stung,156,1,1,1
5809,5,ltung,156,0,1,1
5810,5,posit,156,1,1,0
5811,5,twick,156,0,1,0
5812,5,ansch,156,1,1,1
5813,5,egion,155,0,1,1
5814,5,eller,155,1,1,1
5815,5,klung,154,0,1,1
5816,5,riert,154,0,1,1
5817,5,edien,154,0,1,1
5818,5,essen,153,1,1,1
5819,5,trans,153,1,1,0
5820,5,ositi,153,0,1,0
5821,5,terne,153,0,1,1
5822,5,nisat,152,0,1,0
5823,5,fahre,152,1,1,1
5824,5,kende,152,0,1,1
5825,5,sitio,152,0,1,0
5826,5,assen,152,0,1,1
5827,5,zucke,152,1,1,0
5828,5,kungs,151,0,1,1
5829,5,ublik,151,0,1,1
5830,5,hungs,151,0,1,1
5831,5,ierst,151,0,1,1
5832,5,strom,151,1,1,1
5833,5,ensio,150,0,1,0
5834,5,ichts,150,0,1,1
5835,5,regio,149,1,1,0
5836,5,anisa,149,1,1,0
5837,5,sende,149,1,1,1
5838,5,strei,149,1,1,0
5839,5,ister,149,0,1,1
5840,5,ertra,149,1,1,1
5841,5,ntern,149,0,1,1
5842,5,neins,149,0,1,0
5843,5,ittel,149,0,1,1
5844,5,iothe,149,0,1,0
5845,5,keits,148,0,1,1
5846,5,trati,148,0,1,0
5847,5,szent,148,0,1,1
5848,5,riebs,148,0,1,1
5849,5,erial,147,0,1,1
5850,5,nahme,147,0,1,1
5851,5,altun,147,0,1,0
5852,5,reins,147,1,1,1
5853,5,licht,147,1,1,1
5854,5,bliot,147,0,1,0
5855,5,lioth,147,0,1,0
5856,5,umsch,147,1,1,0
5857,5,icklu,146,0,1,0
5858,5,cklun,146,0,1,0
5859,5,progr,146,1,1,0
5860,5,listi,146,0,1,0
5861,5,range,146,1,1,1
5862,5,erfah,145,1,1,0
5863,5,ologi,145,0,1,0
5864,5,ronen,145,0,1,1
5865,5,betri,145,1,1,0
5866,5,nkung,144,0,1,1
5867,5,halte,144,1,1,1
5868,5,tionä,144,1,1,0
5869,5,austr,143,1,1,1
5870,5,steck,143,1,1,1
5871,5,wasse,143,1,1,0
5872,5,eiten,143,0,1,1
5873,5,onale,143,0,1,1
5874,5,lisch,143,0,1,1
5875,5,studi,143,1,1,0
5876,5,rakti,142,0,1,0
5877,5,schwa,142,1,1,0
5878,5,ozial,142,0,1,1
5879,5,leich,142,1,1,1
5880,5,preis,142,1,1,1
5881,5,haupt,142,1,1,1
5882,5,eisen,141,1,1,1
5883,5,rfahr,141,0,1,0
5884,5,chrei,141,0,1,1
5885,5,rtrag,141,0,1,1
5886,5,chein,141,0,1,1
5887,5,essio,140,0,1,1
5888,5,absch,140,1,1,0
5889,5,tiere,140,1,1,1
